0.000000	-22.763130	-1.154572
0.003906	-19.941521	-0.313298
0.007813	-18.486217	0.202562
0.011719	-20.484514	0.161797
0.015625	-27.151213	-0.815194
0.019531	-33.148186	-2.372862
0.023438	-38.144577	-5.769358
0.027344	-39.972427	-9.700926
0.031250	-40.267780	-14.213908
0.035156	-40.612251	-18.872772
0.039063	-41.686504	-20.898836
0.042969	-41.878178	-23.068737
0.046875	-41.113327	-22.993519
0.050781	-36.609478	-22.950825
0.054688	-28.135941	-21.279058
0.058594	-21.405361	-18.178257
0.062500	-16.119659	-14.256090
0.066406	-15.421694	-10.472467
0.070313	-15.447834	-7.220397
0.074219	-15.448341	-8.290027
0.078125	-14.723476	-10.675432
0.082031	-14.222682	-13.744810
0.085938	-12.865016	-13.506034
0.089844	-10.636774	-11.454140
0.093750	-7.313412	-7.774140
0.097656	-2.165267	-5.437024
0.101563	1.301848	-6.534936
0.105469	2.248478	-8.913939
0.109375	0.851797	-8.806042
0.113281	0.125619	-5.511152
0.117188	2.617857	1.748298
0.121094	7.421641	10.009268
0.125000	13.036427	16.336462
0.128906	17.566603	20.339533
0.132813	20.568428	25.194963
0.136719	25.788162	34.378693
0.140625	37.267494	50.499683
0.144531	53.703747	69.702293
0.148438	72.791710	89.892685
0.152344	91.619164	103.756523
0.156250	103.955254	113.523476
0.160156	112.200989	118.608429
0.164063	119.066513	124.403984
0.167969	124.477280	130.166534
0.171875	129.848312	135.995331
0.175781	133.753296	140.211411
0.179688	136.759995	140.618973
0.183594	136.818192	138.367706
0.187500	133.876328	133.939178
0.191406	129.726181	127.226166
0.195313	124.529579	118.843636
0.199219	120.720085	110.083916
0.203125	118.220955	100.391655
0.207031	117.285828	92.717842
0.210938	115.720596	87.753082
0.214844	112.830215	82.553108
0.218750	108.061356	76.782494
0.222656	101.616295	65.695900
0.226563	94.462852	51.322807
0.230469	87.350815	33.601814
0.234375	80.475464	18.195335
0.238281	75.247467	6.342201
0.242188	69.456123	-1.962717
0.246094	63.339806	-8.174470
0.250000	58.166565	-14.864054
0.253906	52.931980	-22.215132
0.257813	46.112537	-31.385942
0.261719	40.570412	-40.263672
0.265625	33.590107	-47.636349
0.269531	28.127676	-55.661522
0.273438	21.845383	-62.287926
0.277344	16.918688	-68.788925
0.281250	12.102468	-74.292709
0.285156	6.046007	-80.617981
0.289063	-0.020502	-88.177513
0.292969	-6.144668	-96.241104
0.296875	-10.489206	-101.403999
0.300781	-11.671798	-100.406250
0.304688	-10.501962	-90.803894
0.308594	-7.792549	-78.139450
0.312500	-6.345571	-66.740074
0.316406	-5.472416	-62.213070
0.320313	-7.569045	-63.751465
0.324219	-9.550234	-68.668930
0.328125	-9.840069	-75.750259
0.332031	-10.847022	-79.297905
0.335938	-13.469399	-81.786362
0.339844	-19.037489	-80.913589
0.343750	-25.083408	-78.160477
0.347656	-31.069290	-75.261436
0.351563	-33.886562	-70.722847
0.355469	-35.441422	-69.783371
0.359375	-35.127949	-72.048248
0.363281	-38.206295	-77.083443
0.367188	-42.246155	-83.844452
0.371094	-47.103889	-89.890747
0.375000	-51.471939	-92.677261
0.378906	-54.520401	-91.681564
0.382813	-55.639431	-88.688301
0.386719	-53.972919	-82.480843
0.390625	-51.124783	-70.328636
0.394531	-45.877583	-58.109478
0.398438	-42.235882	-51.915482
0.402344	-40.700447	-53.191490
0.406250	-39.979813	-60.948410
0.410156	-42.000526	-66.163086
0.414063	-42.413860	-66.025787
0.417969	-43.530563	-61.219646
0.421875	-44.138309	-58.746010
0.425781	-45.340267	-60.769058
0.429688	-47.922615	-65.082268
0.433594	-50.019531	-64.829178
0.437500	-51.279015	-54.436958
0.441406	-52.291370	-39.556866
0.445313	-52.802258	-25.010860
0.449219	-55.007675	-22.320225
0.453125	-59.167641	-30.784670
0.457031	-61.324406	-42.484543
0.460938	-60.578968	-48.382805
0.464844	-53.715618	-42.825233
0.468750	-43.568577	-27.770695
0.472656	-34.080872	-14.524708
0.476563	-27.764767	-9.980433
0.480469	-24.498981	-11.969105
0.484375	-22.164404	-16.082537
0.488281	-16.221693	-15.656978
0.492188	-9.673384	-12.016097
0.496094	-3.765975	-4.784295
0.500000	0.861261	2.654364
0.503906	2.393330	7.617486
0.507813	3.476420	9.613011
0.511719	4.561062	8.260403
0.515625	6.351840	6.683705
0.519531	7.781804	3.820683
0.523438	7.778306	3.636306
0.527344	8.283648	6.431796
0.531250	10.733207	11.223796
0.535156	16.076065	16.543365
0.539063	24.640717	20.695244
0.542969	31.935301	22.492424
0.546875	34.757080	21.679598
0.550781	31.883116	21.977364
0.554688	25.164942	22.363720
0.558594	17.639845	22.587143
0.562500	12.987478	21.765818
0.566406	12.277637	17.916975
0.570313	15.728761	17.138494
0.574219	20.129025	22.453081
0.578125	24.836433	34.901997
0.582031	25.913229	48.305004
0.585938	23.194204	55.179298
0.589844	17.726727	48.557594
0.593750	15.429273	33.364033
0.597656	16.700468	20.062132
0.601563	20.754387	18.741816
0.605469	25.829533	32.461098
0.609375	25.940523	51.325130
0.613281	23.372461	63.708519
0.617188	20.118965	60.440655
0.621094	17.531412	45.019646
0.625000	17.158131	25.056696
0.628906	17.377956	13.492959
0.632813	18.103271	15.608533
0.636719	18.693130	27.240499
0.640625	20.741377	42.773251
0.644531	23.809391	56.921753
0.648438	27.297310	63.059223
0.652344	29.187216	62.983513
0.656250	28.142179	57.017765
0.660156	26.349316	47.921940
0.664063	25.563210	38.612782
0.667969	27.115282	34.637272
0.671875	30.839184	36.577076
0.675781	36.611111	44.821133
0.679688	38.803101	54.157299
0.683594	36.802212	58.921646
0.687500	31.744661	57.567589
0.691406	26.686789	51.026638
0.695313	21.817329	44.386284
0.699219	20.965591	41.435028
0.703125	22.384102	44.652843
0.707031	23.302914	50.577778
0.710938	25.576241	56.584579
0.714844	26.727814	58.566410
0.718750	27.245869	57.402218
0.722656	26.423761	54.407898
0.726563	24.916420	52.100822
0.730469	23.328421	50.154743
0.734375	21.694620	49.564819
0.738281	19.614655	49.729630
0.742188	20.155523	50.269558
0.746094	19.959642	50.846321
0.750000	20.113241	47.068539
0.753906	18.300331	41.129128
0.757813	17.503885	35.215744
0.761719	16.657963	32.228855
0.765625	18.557821	33.196018
0.769531	21.879932	33.388855
0.773438	25.420847	29.228224
0.777344	26.047501	20.497910
0.781250	26.694294	13.695635
0.785156	30.997646	13.955157
0.789063	34.685051	21.279472
0.792969	35.815331	30.833618
0.796875	32.382557	32.620571
0.800781	25.984831	28.254992
0.804688	21.166679	20.819368
0.808594	23.238708	17.506929
0.812500	27.815798	19.916388
0.816406	31.926052	21.932133
0.820313	30.618038	17.024900
0.824219	26.942556	4.437074
0.828125	22.552439	-8.249831
0.832031	22.436848	-11.574986
0.835938	24.036415	-7.046720
0.839844	26.513243	1.290882
0.843750	27.035646	4.265099
0.847656	27.176172	-0.677524
0.851563	28.828466	-5.565773
0.855469	33.242218	-3.194634
0.859375	36.252365	2.642836
0.863281	33.590824	4.365033
0.867188	24.283432	-4.130543
0.871094	13.472184	-19.437941
0.875000	10.657490	-30.650967
0.878906	19.617964	-27.621155
0.882813	35.454842	-12.034384
0.886719	47.299862	6.680027
0.890625	49.905533	17.876253
0.894531	46.171062	17.136251
0.898438	40.338810	11.521490
0.902344	38.848412	5.093991
0.906250	42.724548	4.166451
0.910156	48.548279	7.956943
0.914063	52.815250	13.803105
0.917969	54.151630	17.644958
0.921875	52.612850	16.707333
0.925781	48.945599	12.077401
0.929688	43.020992	5.811766
0.933594	36.549911	0.387565
0.937500	31.269175	-1.507674
0.941406	28.629311	0.515868
0.945313	32.148937	6.959389
0.949219	41.629726	14.620455
0.953125	55.094017	20.106834
0.957031	62.740829	19.506935
0.960938	62.216736	13.703979
0.964844	53.530018	6.286283
0.968750	42.627930	2.885600
0.972656	38.164909	6.081380
0.976563	40.663445	13.401362
0.980469	47.450584	21.422184
0.984375	53.844002	27.462669
0.988281	54.823215	30.304310
0.992188	51.090954	29.766497
0.996094	44.291405	27.077431
1.000000	38.304642	20.904568
1.003906	34.318119	13.324625
1.007813	37.637993	10.676517
1.011719	48.671082	15.159782
1.015625	65.429031	27.032957
1.019531	79.035728	39.905209
1.023438	80.512062	44.418201
1.027344	66.355751	35.375092
1.031250	41.652473	16.084999
1.035156	18.701593	-0.494489
1.039063	11.180802	-5.232791
1.042969	20.005260	3.414200
1.046875	34.216957	13.303660
1.050781	41.297211	15.279266
1.054688	35.091526	4.703151
1.058594	20.636192	-9.227057
1.062500	9.915271	-15.337059
1.066406	10.393127	-9.169650
1.070313	22.496271	5.634738
1.074219	34.889233	20.330996
1.078125	40.528885	29.642038
1.082031	37.619286	32.508907
1.085938	30.996836	31.885929
1.089844	22.661345	28.291286
1.093750	15.802450	18.127665
1.097656	10.109950	4.648733
1.101563	7.721606	-7.336927
1.105469	11.234423	-9.856493
1.109375	18.855938	-2.705972
1.113281	26.450560	5.554907
1.117188	27.188837	5.999605
1.121094	18.892899	-5.292762
1.125000	7.251210	-21.087036
1.128906	-0.264038	-30.105406
1.132813	0.634396	-24.603859
1.136719	9.603555	-10.809798
1.140625	18.238373	1.344952
1.144531	18.033686	3.546988
1.148438	12.337822	-0.990348
1.152344	4.987280	-4.172399
1.156250	1.765838	-3.061351
1.160156	5.063177	-0.956955
1.164063	11.205301	-1.516178
1.167969	14.608420	-5.837099
1.171875	15.120841	-9.430924
1.175781	14.236513	-7.384859
1.179688	14.962020	1.757754
1.183594	16.714188	10.633100
1.187500	17.816006	13.745816
1.191406	16.091436	9.645791
1.195313	11.750344	4.726589
1.199219	7.511275	0.683773
1.203125	6.544956	1.009389
1.207031	7.259990	4.166767
1.210938	9.502561	4.013565
1.214844	9.331756	2.231141
1.218750	8.561122	-0.179969
1.222656	6.980402	2.644075
1.226563	7.466209	9.539126
1.230469	9.212838	16.331253
1.234375	11.379786	17.731169
1.238281	10.915487	12.890105
1.242188	9.206252	7.670050
1.246094	7.405590	4.938899
1.250000	6.241557	6.542298
1.253906	5.207432	8.507369
1.257813	3.771002	9.002843
1.261719	1.389364	5.899278
1.265625	-3.483679	0.999882
1.269531	-8.714256	-4.186893
1.273438	-13.522108	-8.370880
1.277344	-14.192863	-9.219728
1.281250	-11.592293	-4.655573
1.285156	-7.211238	1.394530
1.289063	-2.346484	5.686018
1.292969	-1.578475	4.976577
1.296875	-5.889275	-0.292752
1.300781	-11.128641	-8.154675
1.304688	-15.260346	-13.430226
1.308594	-17.149334	-14.598628
1.312500	-16.648256	-11.826632
1.316406	-14.279678	-5.568912
1.320313	-13.906442	0.326254
1.324219	-13.786237	3.457339
1.328125	-13.337756	2.973795
1.332031	-10.555980	-1.056951
1.335938	-6.291999	-5.375681
1.339844	-0.849424	-3.613200
1.343750	2.409094	2.737940
1.347656	3.056413	10.979937
1.351563	0.525692	16.694300
1.355469	-3.689186	15.446753
1.359375	-8.217346	10.180590
1.363281	-11.066386	3.044077
1.367188	-13.027493	-1.182014
1.371094	-14.250580	-2.737716
1.375000	-16.507702	-5.064820
1.378906	-18.006094	-7.421380
1.382813	-21.498919	-11.778000
1.386719	-24.961428	-13.978281
1.390625	-28.019655	-12.993199
1.394531	-28.264853	-9.294363
1.398438	-26.970877	-6.275783
1.402344	-25.250824	-6.662638
1.406250	-26.141258	-14.052418
1.410156	-30.681202	-23.566231
1.414063	-42.018192	-34.265396
1.417969	-54.136570	-42.891991
1.421875	-63.208267	-48.369022
1.425781	-66.421669	-49.975002
1.429688	-65.816422	-48.848061
1.433594	-64.084175	-45.397038
1.437500	-65.965904	-44.903313
1.441406	-72.297127	-47.977585
1.445313	-78.886841	-52.966312
1.449219	-82.379662	-57.175117
1.453125	-78.448448	-56.836113
1.457031	-71.443047	-53.279675
1.460938	-64.440735	-50.594955
1.464844	-61.323154	-51.014702
1.468750	-63.443150	-57.554169
1.472656	-67.392128	-64.232811
1.476563	-70.478615	-67.874222
1.480469	-72.547874	-67.969521
1.484375	-69.967514	-62.848137
1.488281	-66.707596	-55.587299
1.492188	-62.716934	-50.206154
1.496094	-59.730186	-47.952606
1.500000	-59.735790	-48.994820
1.503906	-63.381599	-54.364368
1.507813	-68.450752	-60.373119
1.511719	-73.566147	-64.834496
1.515625	-75.274284	-67.412704
1.519531	-75.537407	-66.800026
1.523438	-73.607185	-66.240837
1.527344	-73.844299	-67.297646
1.531250	-75.261307	-69.183411
1.535156	-76.545502	-69.693840
1.539063	-73.905319	-67.909851
1.542969	-67.907166	-63.804523
1.546875	-59.845928	-58.124523
1.550781	-52.803455	-55.776264
1.554688	-50.932045	-55.124458
1.558594	-52.901539	-56.126736
1.562500	-57.454922	-59.008297
1.566406	-58.978764	-61.546833
1.570313	-58.098511	-60.065235
1.574219	-52.536388	-55.520481
1.578125	-45.378284	-46.138802
1.582031	-39.502472	-34.234085
1.585938	-37.822990	-23.601944
1.589844	-40.575268	-21.808416
1.593750	-43.387516	-27.731720
1.597656	-43.436275	-38.052906
1.601563	-39.258152	-45.078449
1.605469	-31.029181	-43.918953
1.609375	-24.077135	-37.792107
1.613281	-22.613317	-31.811178
1.617188	-26.611082	-32.906876
1.621094	-32.759048	-39.016323
1.625000	-38.497841	-45.638920
1.628906	-39.574917	-47.009529
1.632813	-36.382557	-44.268314
1.636719	-31.557184	-41.139107
1.640625	-26.703945	-38.782005
1.644531	-23.303120	-37.978703
1.648438	-21.579142	-36.075512
1.652344	-20.567019	-30.400099
1.656250	-17.872608	-22.948839
1.660156	-13.740368	-18.667257
1.664063	-8.175854	-17.298958
1.667969	-2.097155	-19.296370
1.671875	3.586034	-23.108128
1.675781	6.825641	-24.508080
1.679688	6.716287	-22.460217
1.683594	5.065359	-19.411438
1.687500	3.692444	-15.276041
1.691406	4.673715	-8.413507
1.695313	8.581162	-0.286373
1.699219	14.999566	5.779652
1.703125	19.769154	7.691389
1.707031	21.969585	2.175341
1.710938	23.060265	-4.537793
1.714844	23.748888	-8.992123
1.718750	26.863337	-5.266788
1.722656	30.827930	2.411970
1.726563	36.091602	9.875892
1.730469	40.079159	13.540238
1.734375	41.647060	15.412956
1.738281	41.909954	15.635517
1.742188	41.581657	16.834202
1.746094	41.172153	18.974865
1.750000	42.806919	21.955231
1.753906	46.341995	24.578680
1.757813	49.808781	27.823210
1.761719	53.293991	31.676689
1.765625	56.106640	35.386276
1.769531	59.629204	37.758129
1.773438	63.007545	37.624489
1.777344	66.529869	36.134521
1.781250	68.534386	36.014553
1.785156	69.041466	40.958359
1.789063	68.317032	50.764050
1.792969	67.295898	60.903328
1.796875	64.701538	65.304085
1.800781	62.194092	60.801426
1.804688	59.639469	49.440941
1.808594	59.225090	39.801884
1.812500	59.615021	35.082153
1.816406	60.627354	38.027119
1.820313	61.684559	43.324509
1.824219	59.579567	45.271690
1.828125	55.656830	40.914742
1.832031	51.266727	34.597565
1.835938	47.397522	31.762720
1.839844	44.806866	37.228764
1.843750	46.226421	48.259140
1.847656	48.982719	57.188999
1.851563	50.988758	57.858604
1.855469	51.432381	51.984360
1.859375	51.334534	44.474403
1.863281	51.096390	41.548275
1.867188	51.917385	45.033749
1.871094	51.161243	49.328163
1.875000	49.104160	51.085445
1.878906	44.995396	46.706257
1.882813	40.567726	39.387230
1.886719	37.507381	33.884159
1.890625	37.546284	32.840076
1.894531	39.001717	36.935726
1.898438	42.628815	41.658615
1.902344	44.880432	46.489166
1.906250	46.190384	48.432186
1.910156	45.937695	48.524052
1.914063	45.812725	47.033459
1.917969	45.717007	45.543877
1.921875	45.137531	40.485977
1.925781	44.581108	34.568531
1.929688	42.640106	27.592894
1.933594	40.830761	23.636391
1.937500	40.552681	22.671045
1.941406	39.664440	25.515335
1.945313	39.052570	28.304598
1.949219	37.391121	30.073156
1.953125	35.770271	27.471458
1.957031	33.728188	23.242445
1.960938	31.106697	19.857620
1.964844	28.718838	18.154833
1.968750	25.278521	20.332291
1.972656	21.866486	22.528442
1.976563	19.675436	22.527277
1.980469	17.656359	20.282288
1.984375	16.803347	17.422102
1.988281	16.753954	15.670237
1.992188	16.903858	16.180889
1.996094	16.736834	18.234257
2.000000	16.721857	17.082363
2.003906	16.799160	15.002248
2.007813	16.678926	11.286331
2.011719	17.647011	8.986286
2.015625	19.952381	9.265157
2.019531	23.108158	11.662524
2.023438	25.896391	12.990265
2.027344	29.563047	12.775092
2.031250	32.500141	10.515811
2.035156	34.259621	7.602891
2.039063	35.851627	4.475429
2.042969	37.727627	2.707927
2.046875	37.801548	1.141016
2.050781	37.370663	-1.217623
2.054688	35.087299	-4.643125
2.058594	32.260372	-9.865383
2.062500	30.994137	-12.704315
2.066406	29.792145	-14.179325
2.070313	29.907591	-14.440409
2.074219	30.988632	-12.692754
2.078125	30.906738	-11.536410
2.082031	31.630276	-11.370070
2.085938	33.231003	-11.442406
2.089844	34.941486	-12.181303
2.093750	34.448307	-13.134250
2.097656	31.641878	-13.239399
2.101563	26.010048	-15.642387
2.105469	18.944380	-20.393482
2.109375	12.259063	-25.195471
2.113281	8.200872	-30.060690
2.117188	7.719425	-32.025654
2.121094	10.018148	-30.780546
2.125000	15.041906	-25.662497
2.128906	21.821739	-19.452013
2.132813	31.207855	-14.737409
2.136719	39.952583	-10.989940
2.140625	45.938763	-9.631754
2.144531	47.151436	-11.132463
2.148438	42.905605	-14.471937
2.152344	34.374725	-20.101814
2.156250	26.735947	-25.476654
2.160156	21.463594	-29.477453
2.164063	18.396475	-31.861967
2.167969	16.866213	-30.665884
2.171875	14.773075	-28.571598
2.175781	10.620791	-28.174395
2.179688	6.848845	-31.096924
2.183594	5.282979	-34.302017
2.187500	7.139840	-36.075600
2.191406	12.899459	-32.717697
2.195313	19.261147	-27.243763
2.199219	24.214762	-22.195921
2.203125	26.516186	-20.643267
2.207031	27.510262	-23.442762
2.210938	28.886105	-27.284445
2.214844	31.184441	-29.323082
2.218750	33.025986	-28.403856
2.222656	32.825199	-26.992645
2.226563	29.281347	-26.115406
2.230469	24.208920	-27.340693
2.234375	17.716423	-27.927876
2.238281	12.744761	-28.130592
2.242188	9.740357	-24.049273
2.246094	10.464265	-20.209782
2.250000	11.210911	-17.505774
2.253906	12.275236	-17.875975
2.257813	10.849889	-21.443607
2.261719	8.510113	-23.630068
2.265625	7.395009	-24.167919
2.269531	8.478164	-24.043964
2.273438	10.680088	-22.924459
2.277344	13.486991	-21.233095
2.281250	15.772295	-19.017172
2.285156	16.190733	-15.088223
2.289063	16.161720	-10.468045
2.292969	15.851848	-6.592721
2.296875	16.368925	-3.744548
2.300781	15.690234	-2.643277
2.304688	16.994009	-2.640882
2.308594	19.366316	-2.564230
2.312500	20.698334	-2.670418
2.316406	22.279064	-3.588556
2.320313	22.903307	-5.695327
2.324219	21.115326	-10.485451
2.328125	16.931377	-15.694657
2.332031	12.327622	-19.784092
2.335938	11.255884	-19.879925
2.339844	13.071050	-15.275217
2.343750	17.595320	-9.230774
2.347656	20.858540	-6.600296
2.351563	20.969866	-6.291332
2.355469	17.613935	-10.234513
2.359375	11.438609	-13.474820
2.363281	6.934406	-14.650708
2.367188	2.961934	-13.260547
2.371094	1.846583	-10.230329
2.375000	1.495457	-8.600878
2.378906	2.457173	-10.688308
2.382813	1.175180	-12.743910
2.386719	-1.175526	-15.745108
2.390625	-2.997333	-15.353723
2.394531	-3.635331	-13.777741
2.398438	0.692038	-10.045610
2.402344	8.134655	-6.754805
2.406250	14.594476	-3.139749
2.410156	19.166306	0.297173
2.414063	19.338335	1.508086
2.417969	15.940542	2.920513
2.421875	12.772143	1.185776
2.425781	10.454289	-0.488474
2.429688	11.032309	-3.276423
2.433594	13.759069	-4.261798
2.437500	15.678923	-3.647370
2.441406	15.144450	-3.826771
2.445313	14.551546	-4.299905
2.449219	11.068814	-6.457151
2.453125	7.616027	-11.377541
2.457031	3.311804	-15.912314
2.460938	2.112635	-19.135073
2.464844	2.230491	-19.698383
2.468750	4.501966	-16.721064
2.472656	5.818470	-13.107304
2.476563	3.487041	-12.340739
2.480469	-3.566999	-13.384203
2.484375	-13.176710	-18.267727
2.488281	-20.212059	-20.785612
2.492188	-23.259699	-20.911720
2.496094	-19.760662	-17.716141
2.500000	-14.532400	-14.060266
2.503906	-10.102213	-10.609792
2.507813	-8.372785	-9.528361
2.511719	-8.347667	-8.845437
2.515625	-9.008204	-5.795372
2.519531	-6.976456	-1.269396
2.523438	-3.422933	2.651111
2.527344	-1.097596	5.320303
2.531250	-2.107947	3.548984
2.535156	-3.639590	0.185921
2.539063	-5.927845	-4.159601
2.542969	-6.517081	-5.471589
2.546875	-5.783153	-4.049421
2.550781	-3.730763	-2.933173
2.554688	-3.392305	-3.168363
2.558594	-4.858832	-7.123639
2.562500	-5.068048	-10.513783
2.566406	-5.516460	-12.298787
2.570313	-4.842398	-11.387980
2.574219	-3.740159	-9.528300
2.578125	-3.261979	-10.318055
2.582031	-3.337197	-11.314282
2.585938	-2.812830	-13.559441
2.589844	-1.370428	-12.908234
2.593750	1.175917	-9.240976
2.597656	4.106222	-6.134174
2.601563	6.024939	-4.982656
2.605469	7.025768	-6.803572
